"interaction","cell1","cell2","p-value"
"FGF23_FGFR3","Subcutaneous Lymph Node","Lamina Propia","0"
"FGF23_FGFR3","Subcutaneous Lymph Node","Lymph Node","0.03"
"FGF23_FGFR3","Subcutaneous Lymph Node","Peritoneal Cavity","0"
"FGF23_FGFR3","Subcutaneous Lymph Node","Spleen","0"
"FGF23_FGFR3","Adipose Tissue","Splenic","0"
"FGF23_FGFR3","Blood","Splenic","0.04"
"FGF23_FGFR3","Bone Marrow","Splenic","0"
"FGF23_FGFR3","Colon","Splenic","0.01"
"FGF23_FGFR3","Heart","Splenic","0.03"
"FGF23_FGFR3","Lamina Propia","Splenic","0"
"FGF23_FGFR3","Liver","Splenic","0.02"
"FGF23_FGFR3","Lung","Splenic","0.01"
"FGF23_FGFR3","Lymph Node","Splenic","0.01"
"FGF23_FGFR3","Peritoneal Cavity","Splenic","0"
"FGF23_FGFR3","Small Intestine","Splenic","0.01"
"FGF23_FGFR3","Spleen","Splenic","0"
"FGF23_FGFR3","Splenic","Splenic","0"
"FGF23_FGFR3","Subcutaneous Lymph Node","Splenic","0"
"FGF23_FGFR3","Thymus","Splenic","0"
"FGF23_FGFR3","Adipose Tissue","Subcutaneous Lymph Node","0"
"FGF23_FGFR3","Blood","Subcutaneous Lymph Node","0"
"FGF23_FGFR3","Bone Marrow","Subcutaneous Lymph Node","0"
"FGF23_FGFR3","Brain","Subcutaneous Lymph Node","0.01"
"FGF23_FGFR3","Colon","Subcutaneous Lymph Node","0"
"FGF23_FGFR3","Gut","Subcutaneous Lymph Node","0"
"FGF23_FGFR3","Heart","Subcutaneous Lymph Node","0"
"FGF23_FGFR3","Lamina Propia","Subcutaneous Lymph Node","0"
"FGF23_FGFR3","Liver","Subcutaneous Lymph Node","0"
"FGF23_FGFR3","Lung","Subcutaneous Lymph Node","0"
"FGF23_FGFR3","Lymph Node","Subcutaneous Lymph Node","0"
"FGF23_FGFR3","Peritoneal Cavity","Subcutaneous Lymph Node","0"
"FGF23_FGFR3","Small Intestine","Subcutaneous Lymph Node","0"
"FGF23_FGFR3","Spleen","Subcutaneous Lymph Node","0"
"FGF23_FGFR3","Splenic","Subcutaneous Lymph Node","0"
"FGF23_FGFR3","Subcutaneous Lymph Node","Subcutaneous Lymph Node","0"
"FGF23_FGFR3","Thymus","Subcutaneous Lymph Node","0"
"FGF23_FGFR3","Subcutaneous Lymph Node","Thymus","0"
"FGF23_FGFR4","Subcutaneous Lymph Node","Blood","0.03"
"FGF23_FGFR4","Subcutaneous Lymph Node","Bone Marrow","0"
"FGF23_FGFR4","Subcutaneous Lymph Node","Brain","0.04"
"FGF23_FGFR4","Subcutaneous Lymph Node","Colon","0.02"
"FGF23_FGFR4","Subcutaneous Lymph Node","Gut","0.04"
"FGF23_FGFR4","Subcutaneous Lymph Node","Heart","0.02"
"FGF23_FGFR4","Subcutaneous Lymph Node","Lamina Propia","0"
"FGF23_FGFR4","Subcutaneous Lymph Node","Liver","0"
"FGF23_FGFR4","Subcutaneous Lymph Node","Lung","0"
"FGF23_FGFR4","Subcutaneous Lymph Node","Lymph Node","0"
"FGF23_FGFR4","Subcutaneous Lymph Node","Peritoneal Cavity","0"
"FGF23_FGFR4","Subcutaneous Lymph Node","Small Intestine","0.02"
"FGF23_FGFR4","Subcutaneous Lymph Node","Spleen","0"
"FGF23_FGFR4","Subcutaneous Lymph Node","Splenic","0"
"FGF23_FGFR4","Adipose Tissue","Subcutaneous Lymph Node","0"
"FGF23_FGFR4","Blood","Subcutaneous Lymph Node","0.02"
"FGF23_FGFR4","Bone Marrow","Subcutaneous Lymph Node","0"
"FGF23_FGFR4","Colon","Subcutaneous Lymph Node","0.02"
"FGF23_FGFR4","Heart","Subcutaneous Lymph Node","0.02"
"FGF23_FGFR4","Lamina Propia","Subcutaneous Lymph Node","0"
"FGF23_FGFR4","Liver","Subcutaneous Lymph Node","0"
"FGF23_FGFR4","Lung","Subcutaneous Lymph Node","0"
"FGF23_FGFR4","Lymph Node","Subcutaneous Lymph Node","0.01"
"FGF23_FGFR4","Peritoneal Cavity","Subcutaneous Lymph Node","0"
"FGF23_FGFR4","Small Intestine","Subcutaneous Lymph Node","0"
"FGF23_FGFR4","Spleen","Subcutaneous Lymph Node","0"
"FGF23_FGFR4","Splenic","Subcutaneous Lymph Node","0"
"FGF23_FGFR4","Subcutaneous Lymph Node","Subcutaneous Lymph Node","0"
"FGF23_FGFR4","Thymus","Subcutaneous Lymph Node","0"
"FGF23_FGFR4","Lamina Propia","Thymus","0.03"
"FGF23_FGFR4","Subcutaneous Lymph Node","Thymus","0"
"PDGFA_PDGFRA","Brain","Blood","0.02"
"PDGFA_PDGFRA","Peritoneal Cavity","Blood","0.02"
"PDGFA_PDGFRA","Splenic","Blood","0.01"
"PDGFA_PDGFRA","Subcutaneous Lymph Node","Blood","0.01"
"PDGFA_PDGFRA","Peritoneal Cavity","Bone Marrow","0"
"PDGFA_PDGFRA","Splenic","Bone Marrow","0"
"PDGFA_PDGFRA","Subcutaneous Lymph Node","Bone Marrow","0"
"PDGFA_PDGFRA","Subcutaneous Lymph Node","Brain","0.04"
"PDGFA_PDGFRA","Brain","Colon","0.02"
"PDGFA_PDGFRA","Peritoneal Cavity","Colon","0.01"
"PDGFA_PDGFRA","Splenic","Colon","0.02"
"PDGFA_PDGFRA","Subcutaneous Lymph Node","Colon","0.01"
"PDGFA_PDGFRA","Brain","Gut","0.03"
"PDGFA_PDGFRA","Peritoneal Cavity","Gut","0.04"
"PDGFA_PDGFRA","Splenic","Gut","0.04"
"PDGFA_PDGFRA","Subcutaneous Lymph Node","Gut","0.03"
"PDGFA_PDGFRA","Subcutaneous Lymph Node","Heart","0.04"
"PDGFA_PDGFRA","Adipose Tissue","Lamina Propia","0.02"
"PDGFA_PDGFRA","Brain","Lamina Propia","0.01"
"PDGFA_PDGFRA","Peritoneal Cavity","Lamina Propia","0"
"PDGFA_PDGFRA","Splenic","Lamina Propia","0"
"PDGFA_PDGFRA","Subcutaneous Lymph Node","Lamina Propia","0"
"PDGFA_PDGFRA","Subcutaneous Lymph Node","Liver","0.01"
"PDGFA_PDGFRA","Peritoneal Cavity","Lung","0"
"PDGFA_PDGFRA","Splenic","Lung","0.03"
"PDGFA_PDGFRA","Subcutaneous Lymph Node","Lung","0"
"PDGFA_PDGFRA","Brain","Lymph Node","0.02"
"PDGFA_PDGFRA","Peritoneal Cavity","Lymph Node","0"
"PDGFA_PDGFRA","Splenic","Lymph Node","0.01"
"PDGFA_PDGFRA","Subcutaneous Lymph Node","Lymph Node","0"
"PDGFA_PDGFRA","Peritoneal Cavity","Peritoneal Cavity","0"
"PDGFA_PDGFRA","Splenic","Peritoneal Cavity","0"
"PDGFA_PDGFRA","Subcutaneous Lymph Node","Peritoneal Cavity","0"
"PDGFA_PDGFRA","Peritoneal Cavity","Small Intestine","0.03"
"PDGFA_PDGFRA","Splenic","Small Intestine","0.03"
"PDGFA_PDGFRA","Subcutaneous Lymph Node","Small Intestine","0.02"
"PDGFA_PDGFRA","Peritoneal Cavity","Spleen","0"
"PDGFA_PDGFRA","Splenic","Spleen","0"
"PDGFA_PDGFRA","Subcutaneous Lymph Node","Spleen","0"
"PDGFA_PDGFRA","Peritoneal Cavity","Splenic","0"
"PDGFA_PDGFRA","Splenic","Splenic","0.02"
"PDGFA_PDGFRA","Subcutaneous Lymph Node","Splenic","0"
"PDGFA_PDGFRA","Adipose Tissue","Subcutaneous Lymph Node","0"
"PDGFA_PDGFRA","Blood","Subcutaneous Lymph Node","0"
"PDGFA_PDGFRA","Bone Marrow","Subcutaneous Lymph Node","0"
"PDGFA_PDGFRA","Brain","Subcutaneous Lymph Node","0"
"PDGFA_PDGFRA","Colon","Subcutaneous Lymph Node","0.01"
"PDGFA_PDGFRA","Gut","Subcutaneous Lymph Node","0"
"PDGFA_PDGFRA","Heart","Subcutaneous Lymph Node","0"
"PDGFA_PDGFRA","Lamina Propia","Subcutaneous Lymph Node","0"
"PDGFA_PDGFRA","Liver","Subcutaneous Lymph Node","0.01"
"PDGFA_PDGFRA","Lung","Subcutaneous Lymph Node","0"
"PDGFA_PDGFRA","Lymph Node","Subcutaneous Lymph Node","0"
"PDGFA_PDGFRA","Peritoneal Cavity","Subcutaneous Lymph Node","0"
"PDGFA_PDGFRA","Small Intestine","Subcutaneous Lymph Node","0"
"PDGFA_PDGFRA","Spleen","Subcutaneous Lymph Node","0"
"PDGFA_PDGFRA","Splenic","Subcutaneous Lymph Node","0"
"PDGFA_PDGFRA","Subcutaneous Lymph Node","Subcutaneous Lymph Node","0"
"PDGFA_PDGFRA","Thymus","Subcutaneous Lymph Node","0"
"PDGFA_PDGFRA","Peritoneal Cavity","Thymus","0"
"PDGFA_PDGFRA","Splenic","Thymus","0"
"PDGFA_PDGFRA","Subcutaneous Lymph Node","Thymus","0"
"PDGFB_PDGFRA","Brain","Blood","0.01"
"PDGFB_PDGFRA","Splenic","Blood","0.03"
"PDGFB_PDGFRA","Subcutaneous Lymph Node","Blood","0.01"
"PDGFB_PDGFRA","Brain","Bone Marrow","0.01"
"PDGFB_PDGFRA","Splenic","Bone Marrow","0.04"
"PDGFB_PDGFRA","Subcutaneous Lymph Node","Bone Marrow","0"
"PDGFB_PDGFRA","Brain","Colon","0.03"
"PDGFB_PDGFRA","Subcutaneous Lymph Node","Colon","0.01"
"PDGFB_PDGFRA","Brain","Gut","0.04"
"PDGFB_PDGFRA","Lymph Node","Gut","0.04"
"PDGFB_PDGFRA","Splenic","Gut","0.04"
"PDGFB_PDGFRA","Subcutaneous Lymph Node","Gut","0.03"
"PDGFB_PDGFRA","Adipose Tissue","Lamina Propia","0.04"
"PDGFB_PDGFRA","Blood","Lamina Propia","0.03"
"PDGFB_PDGFRA","Bone Marrow","Lamina Propia","0.04"
"PDGFB_PDGFRA","Brain","Lamina Propia","0"
"PDGFB_PDGFRA","Lamina Propia","Lamina Propia","0.04"
"PDGFB_PDGFRA","Lymph Node","Lamina Propia","0.01"
"PDGFB_PDGFRA","Spleen","Lamina Propia","0.03"
"PDGFB_PDGFRA","Splenic","Lamina Propia","0"
"PDGFB_PDGFRA","Subcutaneous Lymph Node","Lamina Propia","0"
"PDGFB_PDGFRA","Subcutaneous Lymph Node","Liver","0.03"
"PDGFB_PDGFRA","Brain","Lung","0.04"
"PDGFB_PDGFRA","Subcutaneous Lymph Node","Lung","0"
"PDGFB_PDGFRA","Brain","Lymph Node","0.01"
"PDGFB_PDGFRA","Lymph Node","Lymph Node","0.04"
"PDGFB_PDGFRA","Splenic","Lymph Node","0.01"
"PDGFB_PDGFRA","Subcutaneous Lymph Node","Lymph Node","0.01"
"PDGFB_PDGFRA","Brain","Peritoneal Cavity","0.04"
"PDGFB_PDGFRA","Subcutaneous Lymph Node","Peritoneal Cavity","0"
"PDGFB_PDGFRA","Brain","Small Intestine","0.02"
"PDGFB_PDGFRA","Subcutaneous Lymph Node","Small Intestine","0.03"
"PDGFB_PDGFRA","Brain","Spleen","0.01"
"PDGFB_PDGFRA","Subcutaneous Lymph Node","Spleen","0"
"PDGFB_PDGFRA","Brain","Splenic","0.04"
"PDGFB_PDGFRA","Splenic","Splenic","0.04"
"PDGFB_PDGFRA","Subcutaneous Lymph Node","Splenic","0"
"PDGFB_PDGFRA","Adipose Tissue","Subcutaneous Lymph Node","0"
"PDGFB_PDGFRA","Blood","Subcutaneous Lymph Node","0"
"PDGFB_PDGFRA","Bone Marrow","Subcutaneous Lymph Node","0"
"PDGFB_PDGFRA","Brain","Subcutaneous Lymph Node","0"
"PDGFB_PDGFRA","Colon","Subcutaneous Lymph Node","0"
"PDGFB_PDGFRA","Gut","Subcutaneous Lymph Node","0"
"PDGFB_PDGFRA","Heart","Subcutaneous Lymph Node","0.01"
"PDGFB_PDGFRA","Lamina Propia","Subcutaneous Lymph Node","0"
"PDGFB_PDGFRA","Liver","Subcutaneous Lymph Node","0"
"PDGFB_PDGFRA","Lung","Subcutaneous Lymph Node","0"
"PDGFB_PDGFRA","Lymph Node","Subcutaneous Lymph Node","0"
"PDGFB_PDGFRA","Peritoneal Cavity","Subcutaneous Lymph Node","0"
"PDGFB_PDGFRA","Small Intestine","Subcutaneous Lymph Node","0"
"PDGFB_PDGFRA","Spleen","Subcutaneous Lymph Node","0"
"PDGFB_PDGFRA","Splenic","Subcutaneous Lymph Node","0"
"PDGFB_PDGFRA","Subcutaneous Lymph Node","Subcutaneous Lymph Node","0"
"PDGFB_PDGFRA","Thymus","Subcutaneous Lymph Node","0"
"PDGFB_PDGFRA","Brain","Thymus","0.02"
"PDGFB_PDGFRA","Subcutaneous Lymph Node","Thymus","0"
"PDGFC_PDGFRA","Adipose Tissue","Adipose Tissue","0.02"
"PDGFC_PDGFRA","Adipose Tissue","Blood","0.01"
"PDGFC_PDGFRA","Lung","Blood","0"
"PDGFC_PDGFRA","Subcutaneous Lymph Node","Blood","0.02"
"PDGFC_PDGFRA","Adipose Tissue","Bone Marrow","0"
"PDGFC_PDGFRA","Lung","Bone Marrow","0"
"PDGFC_PDGFRA","Peritoneal Cavity","Bone Marrow","0.02"
"PDGFC_PDGFRA","Subcutaneous Lymph Node","Bone Marrow","0.01"
"PDGFC_PDGFRA","Adipose Tissue","Brain","0.04"
"PDGFC_PDGFRA","Lung","Brain","0.04"
"PDGFC_PDGFRA","Adipose Tissue","Colon","0.02"
"PDGFC_PDGFRA","Lung","Colon","0.01"
"PDGFC_PDGFRA","Subcutaneous Lymph Node","Colon","0.02"
"PDGFC_PDGFRA","Adipose Tissue","Gut","0.02"
"PDGFC_PDGFRA","Lung","Gut","0.02"
"PDGFC_PDGFRA","Subcutaneous Lymph Node","Gut","0.04"
"PDGFC_PDGFRA","Lung","Heart","0.03"
"PDGFC_PDGFRA","Adipose Tissue","Lamina Propia","0"
"PDGFC_PDGFRA","Bone Marrow","Lamina Propia","0.02"
"PDGFC_PDGFRA","Lung","Lamina Propia","0"
"PDGFC_PDGFRA","Peritoneal Cavity","Lamina Propia","0.01"
"PDGFC_PDGFRA","Spleen","Lamina Propia","0.03"
"PDGFC_PDGFRA","Splenic","Lamina Propia","0.02"
"PDGFC_PDGFRA","Subcutaneous Lymph Node","Lamina Propia","0.01"
"PDGFC_PDGFRA","Thymus","Lamina Propia","0.04"
"PDGFC_PDGFRA","Adipose Tissue","Liver","0.03"
"PDGFC_PDGFRA","Lung","Liver","0.01"
"PDGFC_PDGFRA","Adipose Tissue","Lung","0.02"
"PDGFC_PDGFRA","Lung","Lung","0"
"PDGFC_PDGFRA","Subcutaneous Lymph Node","Lung","0.02"
"PDGFC_PDGFRA","Adipose Tissue","Lymph Node","0"
"PDGFC_PDGFRA","Lung","Lymph Node","0"
"PDGFC_PDGFRA","Subcutaneous Lymph Node","Lymph Node","0.02"
"PDGFC_PDGFRA","Adipose Tissue","Peritoneal Cavity","0"
"PDGFC_PDGFRA","Lung","Peritoneal Cavity","0"
"PDGFC_PDGFRA","Subcutaneous Lymph Node","Peritoneal Cavity","0.01"
"PDGFC_PDGFRA","Adipose Tissue","Small Intestine","0.01"
"PDGFC_PDGFRA","Lung","Small Intestine","0.01"
"PDGFC_PDGFRA","Subcutaneous Lymph Node","Small Intestine","0.04"
"PDGFC_PDGFRA","Adipose Tissue","Spleen","0"
"PDGFC_PDGFRA","Lung","Spleen","0"
"PDGFC_PDGFRA","Subcutaneous Lymph Node","Spleen","0.02"
"PDGFC_PDGFRA","Adipose Tissue","Splenic","0"
"PDGFC_PDGFRA","Lung","Splenic","0"
"PDGFC_PDGFRA","Subcutaneous Lymph Node","Splenic","0.01"
"PDGFC_PDGFRA","Adipose Tissue","Subcutaneous Lymph Node","0"
"PDGFC_PDGFRA","Blood","Subcutaneous Lymph Node","0"
"PDGFC_PDGFRA","Bone Marrow","Subcutaneous Lymph Node","0"
"PDGFC_PDGFRA","Brain","Subcutaneous Lymph Node","0"
"PDGFC_PDGFRA","Colon","Subcutaneous Lymph Node","0"
"PDGFC_PDGFRA","Gut","Subcutaneous Lymph Node","0"
"PDGFC_PDGFRA","Heart","Subcutaneous Lymph Node","0.01"
"PDGFC_PDGFRA","Lamina Propia","Subcutaneous Lymph Node","0"
"PDGFC_PDGFRA","Liver","Subcutaneous Lymph Node","0"
"PDGFC_PDGFRA","Lung","Subcutaneous Lymph Node","0"
"PDGFC_PDGFRA","Lymph Node","Subcutaneous Lymph Node","0"
"PDGFC_PDGFRA","Peritoneal Cavity","Subcutaneous Lymph Node","0"
"PDGFC_PDGFRA","Small Intestine","Subcutaneous Lymph Node","0"
"PDGFC_PDGFRA","Spleen","Subcutaneous Lymph Node","0"
"PDGFC_PDGFRA","Splenic","Subcutaneous Lymph Node","0"
"PDGFC_PDGFRA","Subcutaneous Lymph Node","Subcutaneous Lymph Node","0"
"PDGFC_PDGFRA","Thymus","Subcutaneous Lymph Node","0"
"PDGFC_PDGFRA","Adipose Tissue","Thymus","0"
"PDGFC_PDGFRA","Lung","Thymus","0"
"PDGFC_PDGFRA","Subcutaneous Lymph Node","Thymus","0.02"
"VEGFA_VEGFR2","Bone Marrow","Bone Marrow","0"
"VEGFA_VEGFR2","Lamina Propia","Bone Marrow","0.01"
"VEGFA_VEGFR2","Small Intestine","Bone Marrow","0.04"
"VEGFA_VEGFR2","Subcutaneous Lymph Node","Bone Marrow","0"
"VEGFA_VEGFR2","Thymus","Bone Marrow","0.02"
"VEGFA_VEGFR2","Subcutaneous Lymph Node","Brain","0.04"
"VEGFA_VEGFR2","Subcutaneous Lymph Node","Colon","0.04"
"VEGFA_VEGFR2","Bone Marrow","Lamina Propia","0.01"
"VEGFA_VEGFR2","Lamina Propia","Lamina Propia","0.02"
"VEGFA_VEGFR2","Subcutaneous Lymph Node","Lamina Propia","0"
"VEGFA_VEGFR2","Subcutaneous Lymph Node","Lung","0.01"
"VEGFA_VEGFR2","Bone Marrow","Lymph Node","0.03"
"VEGFA_VEGFR2","Subcutaneous Lymph Node","Lymph Node","0.01"
"VEGFA_VEGFR2","Bone Marrow","Peritoneal Cavity","0.02"
"VEGFA_VEGFR2","Subcutaneous Lymph Node","Peritoneal Cavity","0"
"VEGFA_VEGFR2","Bone Marrow","Spleen","0.03"
"VEGFA_VEGFR2","Subcutaneous Lymph Node","Spleen","0"
"VEGFA_VEGFR2","Adipose Tissue","Splenic","0.01"
"VEGFA_VEGFR2","Blood","Splenic","0.03"
"VEGFA_VEGFR2","Bone Marrow","Splenic","0"
"VEGFA_VEGFR2","Brain","Splenic","0.04"
"VEGFA_VEGFR2","Colon","Splenic","0.04"
"VEGFA_VEGFR2","Heart","Splenic","0"
"VEGFA_VEGFR2","Lamina Propia","Splenic","0"
"VEGFA_VEGFR2","Lung","Splenic","0"
"VEGFA_VEGFR2","Lymph Node","Splenic","0.01"
"VEGFA_VEGFR2","Peritoneal Cavity","Splenic","0"
"VEGFA_VEGFR2","Small Intestine","Splenic","0"
"VEGFA_VEGFR2","Spleen","Splenic","0"
"VEGFA_VEGFR2","Splenic","Splenic","0"
"VEGFA_VEGFR2","Subcutaneous Lymph Node","Splenic","0"
"VEGFA_VEGFR2","Thymus","Splenic","0"
"VEGFA_VEGFR2","Adipose Tissue","Subcutaneous Lymph Node","0"
"VEGFA_VEGFR2","Blood","Subcutaneous Lymph Node","0"
"VEGFA_VEGFR2","Bone Marrow","Subcutaneous Lymph Node","0"
"VEGFA_VEGFR2","Brain","Subcutaneous Lymph Node","0"
"VEGFA_VEGFR2","Colon","Subcutaneous Lymph Node","0"
"VEGFA_VEGFR2","Gut","Subcutaneous Lymph Node","0"
"VEGFA_VEGFR2","Heart","Subcutaneous Lymph Node","0"
"VEGFA_VEGFR2","Lamina Propia","Subcutaneous Lymph Node","0"
"VEGFA_VEGFR2","Liver","Subcutaneous Lymph Node","0"
"VEGFA_VEGFR2","Lung","Subcutaneous Lymph Node","0"
"VEGFA_VEGFR2","Lymph Node","Subcutaneous Lymph Node","0"
"VEGFA_VEGFR2","Peritoneal Cavity","Subcutaneous Lymph Node","0"
"VEGFA_VEGFR2","Small Intestine","Subcutaneous Lymph Node","0"
"VEGFA_VEGFR2","Spleen","Subcutaneous Lymph Node","0"
"VEGFA_VEGFR2","Splenic","Subcutaneous Lymph Node","0"
"VEGFA_VEGFR2","Subcutaneous Lymph Node","Subcutaneous Lymph Node","0"
"VEGFA_VEGFR2","Thymus","Subcutaneous Lymph Node","0"
"VEGFA_VEGFR2","Bone Marrow","Thymus","0"
"VEGFA_VEGFR2","Subcutaneous Lymph Node","Thymus","0"
"VEGFC_VEGFR3","Blood","Bone Marrow","0.01"
"VEGFC_VEGFR3","Bone Marrow","Bone Marrow","0"
"VEGFC_VEGFR3","Subcutaneous Lymph Node","Bone Marrow","0"
"VEGFC_VEGFR3","Adipose Tissue","Lamina Propia","0.02"
"VEGFC_VEGFR3","Blood","Lamina Propia","0"
"VEGFC_VEGFR3","Bone Marrow","Lamina Propia","0"
"VEGFC_VEGFR3","Colon","Lamina Propia","0.02"
"VEGFC_VEGFR3","Heart","Lamina Propia","0"
"VEGFC_VEGFR3","Lamina Propia","Lamina Propia","0"
"VEGFC_VEGFR3","Peritoneal Cavity","Lamina Propia","0"
"VEGFC_VEGFR3","Small Intestine","Lamina Propia","0"
"VEGFC_VEGFR3","Spleen","Lamina Propia","0"
"VEGFC_VEGFR3","Splenic","Lamina Propia","0"
"VEGFC_VEGFR3","Subcutaneous Lymph Node","Lamina Propia","0"
"VEGFC_VEGFR3","Thymus","Lamina Propia","0"
"VEGFC_VEGFR3","Blood","Lung","0"
"VEGFC_VEGFR3","Bone Marrow","Lung","0"
"VEGFC_VEGFR3","Subcutaneous Lymph Node","Lung","0.01"
"VEGFC_VEGFR3","Subcutaneous Lymph Node","Lymph Node","0.04"
"VEGFC_VEGFR3","Blood","Peritoneal Cavity","0"
"VEGFC_VEGFR3","Bone Marrow","Peritoneal Cavity","0"
"VEGFC_VEGFR3","Subcutaneous Lymph Node","Peritoneal Cavity","0"
"VEGFC_VEGFR3","Blood","Small Intestine","0.02"
"VEGFC_VEGFR3","Bone Marrow","Small Intestine","0.04"
"VEGFC_VEGFR3","Subcutaneous Lymph Node","Small Intestine","0.01"
"VEGFC_VEGFR3","Blood","Spleen","0.04"
"VEGFC_VEGFR3","Bone Marrow","Spleen","0"
"VEGFC_VEGFR3","Subcutaneous Lymph Node","Spleen","0"
"VEGFC_VEGFR3","Blood","Splenic","0"
"VEGFC_VEGFR3","Bone Marrow","Splenic","0"
"VEGFC_VEGFR3","Subcutaneous Lymph Node","Splenic","0"
"VEGFC_VEGFR3","Adipose Tissue","Subcutaneous Lymph Node","0"
"VEGFC_VEGFR3","Blood","Subcutaneous Lymph Node","0"
"VEGFC_VEGFR3","Bone Marrow","Subcutaneous Lymph Node","0"
"VEGFC_VEGFR3","Colon","Subcutaneous Lymph Node","0.01"
"VEGFC_VEGFR3","Heart","Subcutaneous Lymph Node","0"
"VEGFC_VEGFR3","Lamina Propia","Subcutaneous Lymph Node","0.01"
"VEGFC_VEGFR3","Liver","Subcutaneous Lymph Node","0.02"
"VEGFC_VEGFR3","Lung","Subcutaneous Lymph Node","0.01"
"VEGFC_VEGFR3","Lymph Node","Subcutaneous Lymph Node","0.02"
"VEGFC_VEGFR3","Peritoneal Cavity","Subcutaneous Lymph Node","0"
"VEGFC_VEGFR3","Small Intestine","Subcutaneous Lymph Node","0"
"VEGFC_VEGFR3","Spleen","Subcutaneous Lymph Node","0"
"VEGFC_VEGFR3","Splenic","Subcutaneous Lymph Node","0"
"VEGFC_VEGFR3","Subcutaneous Lymph Node","Subcutaneous Lymph Node","0"
"VEGFC_VEGFR3","Thymus","Subcutaneous Lymph Node","0"
"VEGFC_VEGFR3","Blood","Thymus","0.01"
"VEGFC_VEGFR3","Bone Marrow","Thymus","0"
"VEGFC_VEGFR3","Subcutaneous Lymph Node","Thymus","0"
"VEGFC_VEGFR2","Subcutaneous Lymph Node","Blood","0.03"
"VEGFC_VEGFR2","Blood","Bone Marrow","0"
"VEGFC_VEGFR2","Bone Marrow","Bone Marrow","0"
"VEGFC_VEGFR2","Subcutaneous Lymph Node","Bone Marrow","0"
"VEGFC_VEGFR2","Subcutaneous Lymph Node","Brain","0.04"
"VEGFC_VEGFR2","Blood","Lamina Propia","0"
"VEGFC_VEGFR2","Bone Marrow","Lamina Propia","0.01"
"VEGFC_VEGFR2","Subcutaneous Lymph Node","Lamina Propia","0.01"
"VEGFC_VEGFR2","Bone Marrow","Lung","0.02"
"VEGFC_VEGFR2","Subcutaneous Lymph Node","Lung","0.02"
"VEGFC_VEGFR2","Blood","Lymph Node","0.02"
"VEGFC_VEGFR2","Bone Marrow","Lymph Node","0.01"
"VEGFC_VEGFR2","Subcutaneous Lymph Node","Lymph Node","0.02"
"VEGFC_VEGFR2","Blood","Peritoneal Cavity","0.04"
"VEGFC_VEGFR2","Bone Marrow","Peritoneal Cavity","0"
"VEGFC_VEGFR2","Subcutaneous Lymph Node","Peritoneal Cavity","0"
"VEGFC_VEGFR2","Blood","Spleen","0.03"
"VEGFC_VEGFR2","Bone Marrow","Spleen","0"
"VEGFC_VEGFR2","Subcutaneous Lymph Node","Spleen","0"
"VEGFC_VEGFR2","Blood","Splenic","0"
"VEGFC_VEGFR2","Bone Marrow","Splenic","0"
"VEGFC_VEGFR2","Heart","Splenic","0"
"VEGFC_VEGFR2","Peritoneal Cavity","Splenic","0"
"VEGFC_VEGFR2","Small Intestine","Splenic","0.01"
"VEGFC_VEGFR2","Spleen","Splenic","0"
"VEGFC_VEGFR2","Splenic","Splenic","0.01"
"VEGFC_VEGFR2","Subcutaneous Lymph Node","Splenic","0"
"VEGFC_VEGFR2","Thymus","Splenic","0.02"
"VEGFC_VEGFR2","Adipose Tissue","Subcutaneous Lymph Node","0"
"VEGFC_VEGFR2","Blood","Subcutaneous Lymph Node","0"
"VEGFC_VEGFR2","Bone Marrow","Subcutaneous Lymph Node","0"
"VEGFC_VEGFR2","Brain","Subcutaneous Lymph Node","0"
"VEGFC_VEGFR2","Colon","Subcutaneous Lymph Node","0"
"VEGFC_VEGFR2","Gut","Subcutaneous Lymph Node","0"
"VEGFC_VEGFR2","Heart","Subcutaneous Lymph Node","0"
"VEGFC_VEGFR2","Lamina Propia","Subcutaneous Lymph Node","0"
"VEGFC_VEGFR2","Liver","Subcutaneous Lymph Node","0"
"VEGFC_VEGFR2","Lung","Subcutaneous Lymph Node","0"
"VEGFC_VEGFR2","Lymph Node","Subcutaneous Lymph Node","0"
"VEGFC_VEGFR2","Peritoneal Cavity","Subcutaneous Lymph Node","0"
"VEGFC_VEGFR2","Small Intestine","Subcutaneous Lymph Node","0"
"VEGFC_VEGFR2","Spleen","Subcutaneous Lymph Node","0"
"VEGFC_VEGFR2","Splenic","Subcutaneous Lymph Node","0"
"VEGFC_VEGFR2","Subcutaneous Lymph Node","Subcutaneous Lymph Node","0"
"VEGFC_VEGFR2","Thymus","Subcutaneous Lymph Node","0"
"VEGFC_VEGFR2","Blood","Thymus","0.01"
"VEGFC_VEGFR2","Bone Marrow","Thymus","0"
"VEGFC_VEGFR2","Subcutaneous Lymph Node","Thymus","0"
"VEGFD_VEGFR3","Subcutaneous Lymph Node","Bone Marrow","0"
"VEGFD_VEGFR3","Adipose Tissue","Lamina Propia","0"
"VEGFD_VEGFR3","Blood","Lamina Propia","0"
"VEGFD_VEGFR3","Bone Marrow","Lamina Propia","0"
"VEGFD_VEGFR3","Brain","Lamina Propia","0.02"
"VEGFD_VEGFR3","Colon","Lamina Propia","0"
"VEGFD_VEGFR3","Gut","Lamina Propia","0.02"
"VEGFD_VEGFR3","Heart","Lamina Propia","0.02"
"VEGFD_VEGFR3","Lamina Propia","Lamina Propia","0"
