"","interaction_name","pathway_name","ligand","receptor","agonist","antagonist","co_A_receptor","co_I_receptor","evidence","annotation","interaction_name_2"
"EFNA5_EPHA2","EFNA5_EPHA2","EPHA","Efna5","Epha2","","","","","PMID: 15114347","Cell-Cell Contact","Efna5  - Epha2"
"EFNA5_EPHA3","EFNA5_EPHA3","EPHA","Efna5","Epha3","","","","","PMID: 15114347","Cell-Cell Contact","Efna5  - Epha3"
"EFNA5_EPHA4","EFNA5_EPHA4","EPHA","Efna5","Epha4","","","","","PMID: 15114347","Cell-Cell Contact","Efna5  - Epha4"
"EFNA5_EPHA7","EFNA5_EPHA7","EPHA","Efna5","Epha7","","","","","PMID: 15114347","Cell-Cell Contact","Efna5  - Epha7"
"EFNB1_EPHA4","EFNB1_EPHA4","EPHB","Efnb1","Epha4","","","","","PMID: 15114347","Cell-Cell Contact","Efnb1  - Epha4"
"EFNB1_EPHB1","EFNB1_EPHB1","EPHB","Efnb1","Ephb1","","","","","PMID: 15114347","Cell-Cell Contact","Efnb1  - Ephb1"
"EFNB1_EPHB3","EFNB1_EPHB3","EPHB","Efnb1","Ephb3","","","","","PMID: 15114347","Cell-Cell Contact","Efnb1  - Ephb3"
"EFNB1_EPHB4","EFNB1_EPHB4","EPHB","Efnb1","Ephb4","","","","","PMID: 15114347","Cell-Cell Contact","Efnb1  - Ephb4"
"EFNB2_EPHA4","EFNB2_EPHA4","EPHB","Efnb2","Epha4","","","","","PMID: 15114347","Cell-Cell Contact","Efnb2  - Epha4"
"EFNB2_EPHB1","EFNB2_EPHB1","EPHB","Efnb2","Ephb1","","","","","PMID: 15114347","Cell-Cell Contact","Efnb2  - Ephb1"
"EFNB2_EPHB3","EFNB2_EPHB3","EPHB","Efnb2","Ephb3","","","","","PMID: 15114347","Cell-Cell Contact","Efnb2  - Ephb3"
"EFNB2_EPHB4","EFNB2_EPHB4","EPHB","Efnb2","Ephb4","","","","","PMID: 15114347","Cell-Cell Contact","Efnb2  - Ephb4"
"ICAM5_CD209F","ICAM5_CD209F","ICAM","Icam5","Cd209f","","","","","PMID: 15795245","Cell-Cell Contact","Icam5  - Cd209f"
"JAM3_ITGAM_ITGB2L","JAM3_ITGAM_ITGB2L","JAM","Jam3","ITGAM_ITGB2L","","","","","KEGG: mmu04514; ","Cell-Cell Contact","Jam3  - (Itgam+Itgb2l)"
"JAM3_JAM3","JAM3_JAM3","JAM","Jam3","Jam3","","","","","KEGG: mmu04514","Cell-Cell Contact","Jam3  - Jam3"
"MAG_MAG","MAG_MAG","MAG","Mag","Mag","","","","","KEGG: mmu04514","Cell-Cell Contact","Mag  - Mag"
"MPZ_MPZ","MPZ_MPZ","MPZ","Mpz","Mpz","","","","","KEGG: mmu04514","Cell-Cell Contact","Mpz  - Mpz"
"NECTIN1_CADM3","NECTIN1_CADM3","NECTIN","Nectin1","Cadm3","","","","","PMID: 23027581","Cell-Cell Contact","Nectin1  - Cadm3"
"NECTIN1_NECTIN4","NECTIN1_NECTIN4","NECTIN","Nectin1","Nectin4","","","","","PMID: 23027581","Cell-Cell Contact","Nectin1  - Nectin4"
"NECTIN3_NECTIN1","NECTIN3_NECTIN1","NECTIN","Nectin3","Nectin1","","","","","PMID: 23027581","Cell-Cell Contact","Nectin3  - Nectin1"
"NECTIN3_NECTIN2","NECTIN3_NECTIN2","NECTIN","Nectin3","Nectin2","","","","","PMID: 23027581","Cell-Cell Contact","Nectin3  - Nectin2"
"NECTIN3_PVR","NECTIN3_PVR","NECTIN","Nectin3","Pvr","","","","","PMID: 23027581","Cell-Cell Contact","Nectin3  - Pvr"
"NECTIN3_TIGIT","NECTIN3_TIGIT","NECTIN","Nectin3","Tigit","","","","","KEGG: mmu04514; PMID: 1313846","Cell-Cell Contact","Nectin3  - Tigit"
"NECTIN2_TIGIT","NECTIN2_TIGIT","NECTIN","Nectin2","Tigit","","","","","KEGG: mmu04514","Cell-Cell Contact","Nectin2  - Tigit"
"NECTIN1_NECTIN3","NECTIN1_NECTIN3","NECTIN","Nectin1","Nectin3","","","","","KEGG: mmu04514","Cell-Cell Contact","Nectin1  - Nectin3"
"NEGR1_NEGR1","NEGR1_NEGR1","NEGR","Negr1","Negr1","","","","","KEGG: mmu04514","Cell-Cell Contact","Negr1  - Negr1"
"LRRC4C_NTNG1","LRRC4C_NTNG1","NGL","Lrrc4c","Ntng1","","","","","KEGG: mmu04514","Cell-Cell Contact","Lrrc4c  - Ntng1"
"LRRC4_NTNG2","LRRC4_NTNG2","NGL","Lrrc4","Ntng2","","","","","KEGG: mmu04514","Cell-Cell Contact","Lrrc4  - Ntng2"
"DLK1_NOTCH4","DLK1_NOTCH4","NOTCH","Dlk1","Notch4","","","","","PMID: 22353464","Cell-Cell Contact","Dlk1  - Notch4"
"DLL1_NOTCH4","DLL1_NOTCH4","NOTCH","Dll1","Notch4","","","","","PMID: 22353464","Cell-Cell Contact","Dll1  - Notch4"
"DLL3_NOTCH4","DLL3_NOTCH4","NOTCH","Dll3","Notch4","","","","","PMID: 22353464","Cell-Cell Contact","Dll3  - Notch4"
"DLL4_NOTCH4","DLL4_NOTCH4","NOTCH","Dll4","Notch4","","","","","PMID: 22353464","Cell-Cell Contact","Dll4  - Notch4"
"JAG2_NOTCH4","JAG2_NOTCH4","NOTCH","Jag2","Notch4","","","","","PMID: 22353464","Cell-Cell Contact","Jag2  - Notch4"
"NRXN1_NLGN2","NRXN1_NLGN2","NRXN","Nrxn1","Nlgn2","","","","","KEGG: mmu04514","Cell-Cell Contact","Nrxn1  - Nlgn2"
"NRXN1_NLGN3","NRXN1_NLGN3","NRXN","Nrxn1","Nlgn3","","","","","KEGG: mmu04514","Cell-Cell Contact","Nrxn1  - Nlgn3"
"NRXN2_NLGN2","NRXN2_NLGN2","NRXN","Nrxn2","Nlgn2","","","","","KEGG: mmu04514","Cell-Cell Contact","Nrxn2  - Nlgn2"
"NRXN2_NLGN3","NRXN2_NLGN3","NRXN","Nrxn2","Nlgn3","","","","","KEGG: mmu04514","Cell-Cell Contact","Nrxn2  - Nlgn3"
"NRXN3_NLGN2","NRXN3_NLGN2","NRXN","Nrxn3","Nlgn2","","","","","KEGG: mmu04514","Cell-Cell Contact","Nrxn3  - Nlgn2"
"NRXN3_NLGN3","NRXN3_NLGN3","NRXN","Nrxn3","Nlgn3","","","","","KEGG: mmu04514","Cell-Cell Contact","Nrxn3  - Nlgn3"
"OCLN_OCLN","OCLN_OCLN","OCLN","Ocln","Ocln","","","","","KEGG: mmu04514","Cell-Cell Contact","Ocln  - Ocln"
"PVR_TIGIT","PVR_TIGIT","PVR","Pvr","Tigit","","","","","KEGG: mmu04514","Cell-Cell Contact","Pvr  - Tigit"
"SEMA5A_PLXNA1","SEMA5A_PLXNA1","SEMA5","Sema5a","Plxna1","","","","","PMID: 27533782","Cell-Cell Contact","Sema5a  - Plxna1"
"SEMA5B_PLXNA1","SEMA5B_PLXNA1","SEMA5","Sema5b","Plxna1","","","","","PMID: 27533782","Cell-Cell Contact","Sema5b  - Plxna1"
"SEMA5A_PLXNA3","SEMA5A_PLXNA3","SEMA5","Sema5a","Plxna3","","","","","PMID: 27533782","Cell-Cell Contact","Sema5a  - Plxna3"
"SEMA5B_PLXNA3","SEMA5B_PLXNA3","SEMA5","Sema5b","Plxna3","","","","","PMID: 27533782","Cell-Cell Contact","Sema5b  - Plxna3"
"SEMA5A_PLXNB3","SEMA5A_PLXNB3","SEMA5","Sema5a","Plxnb3","","","","","PMID: 27533782","Cell-Cell Contact","Sema5a  - Plxnb3"
"SEMA6A_PLXNA2","SEMA6A_PLXNA2","SEMA6","Sema6a","Plxna2","","","","","PMID: 27533782","Cell-Cell Contact","Sema6a  - Plxna2"
"SEMA6B_PLXNA2","SEMA6B_PLXNA2","SEMA6","Sema6b","Plxna2","","","","","PMID: 27533782","Cell-Cell Contact","Sema6b  - Plxna2"
"SEMA6A_PLXNA4","SEMA6A_PLXNA4","SEMA6","Sema6a","Plxna4","","","","","PMID: 27533782","Cell-Cell Contact","Sema6a  - Plxna4"
"SEMA6B_PLXNA4","SEMA6B_PLXNA4","SEMA6","Sema6b","Plxna4","","","","","PMID: 27533782","Cell-Cell Contact","Sema6b  - Plxna4"
"TIGIT_NECTIN2","TIGIT_NECTIN2","TIGIT","Tigit","Nectin2","","","","","PMID: 1313846; PMID:24987108","Cell-Cell Contact","Tigit  - Nectin2"
"TIGIT_PVR","TIGIT_PVR","TIGIT","Tigit","Pvr","","","","","PMID:24987108","Cell-Cell Contact","Tigit  - Pvr"
