"interaction","cell1","cell2","p-value"
"IL13_IL4R_IL13RA2","Mast Cells","Dendritic cells","0.01"
"IL13_IL4R_IL13RA2","Basophils","gd T cells","0.03"
"IL13_IL4R_IL13RA2","Mast Cells","gd T cells","0.01"
"IL13_IL4R_IL13RA2","ab T Cell","Granulocytes","0"
"IL13_IL4R_IL13RA2","B Cell","Granulocytes","0"
"IL13_IL4R_IL13RA2","Basophils","Granulocytes","0"
"IL13_IL4R_IL13RA2","Dendritic cells","Granulocytes","0.02"
"IL13_IL4R_IL13RA2","Eosinophil","Granulocytes","0.03"
"IL13_IL4R_IL13RA2","gd T cells","Granulocytes","0"
"IL13_IL4R_IL13RA2","Granulocytes","Granulocytes","0.02"
"IL13_IL4R_IL13RA2","Innate Lymphocytes","Granulocytes","0"
"IL13_IL4R_IL13RA2","Macrophage","Granulocytes","0"
"IL13_IL4R_IL13RA2","Mast Cells","Granulocytes","0"
"IL13_IL4R_IL13RA2","NK Cell","Granulocytes","0"
"IL13_IL4R_IL13RA2","Stem Cells","Granulocytes","0.01"
"IL13_IL4R_IL13RA2","Stromal Cells","Granulocytes","0"
"IL13_IL4R_IL13RA2","T Cell","Granulocytes","0"
"IL13_IL4R_IL13RA2","Basophils","Innate Lymphocytes","0.04"
"IL13_IL4R_IL13RA2","Mast Cells","Innate Lymphocytes","0.01"
"IL13_IL4R_IL13RA2","Basophils","Macrophage","0.03"
"IL13_IL4R_IL13RA2","Mast Cells","Macrophage","0.01"
"IL13_IL4R_IL13RA2","Basophils","Mast Cells","0.03"
"IL13_IL4R_IL13RA2","Mast Cells","Mast Cells","0.01"
"IL13_IL4R_IL13RA2","Mast Cells","NK Cell","0.01"
"IL13_IL4R_IL13RA2","Basophils","Stem Cells","0.04"
"IL13_IL4R_IL13RA2","Mast Cells","Stem Cells","0.02"
"IL13_IL4R_IL13RA2","ab T Cell","Stromal Cells","0"
"IL13_IL4R_IL13RA2","B Cell","Stromal Cells","0"
"IL13_IL4R_IL13RA2","Basophils","Stromal Cells","0"
"IL13_IL4R_IL13RA2","Dendritic cells","Stromal Cells","0"
"IL13_IL4R_IL13RA2","Eosinophil","Stromal Cells","0"
"IL13_IL4R_IL13RA2","gd T cells","Stromal Cells","0"
"IL13_IL4R_IL13RA2","Granulocytes","Stromal Cells","0"
"IL13_IL4R_IL13RA2","Innate Lymphocytes","Stromal Cells","0"
"IL13_IL4R_IL13RA2","Macrophage","Stromal Cells","0"
"IL13_IL4R_IL13RA2","Mast Cells","Stromal Cells","0"
"IL13_IL4R_IL13RA2","Monocytes","Stromal Cells","0.01"
"IL13_IL4R_IL13RA2","NK Cell","Stromal Cells","0"
"IL13_IL4R_IL13RA2","Stem Cells","Stromal Cells","0"
"IL13_IL4R_IL13RA2","Stromal Cells","Stromal Cells","0"
"IL13_IL4R_IL13RA2","T Cell","Stromal Cells","0"
"IL13_IL4R_IL13RA2","Basophils","T Cell","0.02"
"IL13_IL4R_IL13RA2","Mast Cells","T Cell","0.01"
"IL13_IL13RA2","Basophils","ab T Cell","0.03"
"IL13_IL13RA2","Mast Cells","ab T Cell","0.01"
"IL13_IL13RA2","Basophils","B Cell","0.03"
"IL13_IL13RA2","Mast Cells","B Cell","0.01"
"IL13_IL13RA2","Basophils","Dendritic cells","0.03"
"IL13_IL13RA2","Mast Cells","Dendritic cells","0.01"
"IL13_IL13RA2","Basophils","gd T cells","0"
"IL13_IL13RA2","Mast Cells","gd T cells","0.01"
"IL13_IL13RA2","ab T Cell","Granulocytes","0"
"IL13_IL13RA2","B Cell","Granulocytes","0"
"IL13_IL13RA2","Basophils","Granulocytes","0"
"IL13_IL13RA2","Dendritic cells","Granulocytes","0.04"
"IL13_IL13RA2","Eosinophil","Granulocytes","0.01"
"IL13_IL13RA2","gd T cells","Granulocytes","0"
"IL13_IL13RA2","Granulocytes","Granulocytes","0.02"
"IL13_IL13RA2","Innate Lymphocytes","Granulocytes","0.01"
"IL13_IL13RA2","Macrophage","Granulocytes","0"
"IL13_IL13RA2","Mast Cells","Granulocytes","0"
"IL13_IL13RA2","NK Cell","Granulocytes","0"
"IL13_IL13RA2","Stem Cells","Granulocytes","0.01"
"IL13_IL13RA2","Stromal Cells","Granulocytes","0"
"IL13_IL13RA2","T Cell","Granulocytes","0.01"
"IL13_IL13RA2","Basophils","Innate Lymphocytes","0.01"
"IL13_IL13RA2","Mast Cells","Innate Lymphocytes","0.01"
"IL13_IL13RA2","Basophils","Macrophage","0.03"
"IL13_IL13RA2","Mast Cells","Macrophage","0.01"
"IL13_IL13RA2","Basophils","Mast Cells","0.03"
"IL13_IL13RA2","Mast Cells","Mast Cells","0.02"
"IL13_IL13RA2","Basophils","NK Cell","0.02"
"IL13_IL13RA2","Mast Cells","NK Cell","0.01"
"IL13_IL13RA2","Basophils","Stem Cells","0.03"
"IL13_IL13RA2","Mast Cells","Stem Cells","0.01"
"IL13_IL13RA2","ab T Cell","Stromal Cells","0"
"IL13_IL13RA2","B Cell","Stromal Cells","0"
"IL13_IL13RA2","Basophils","Stromal Cells","0"
"IL13_IL13RA2","Dendritic cells","Stromal Cells","0"
"IL13_IL13RA2","Eosinophil","Stromal Cells","0"
"IL13_IL13RA2","gd T cells","Stromal Cells","0"
"IL13_IL13RA2","Granulocytes","Stromal Cells","0"
"IL13_IL13RA2","Innate Lymphocytes","Stromal Cells","0"
"IL13_IL13RA2","Macrophage","Stromal Cells","0"
"IL13_IL13RA2","Mast Cells","Stromal Cells","0"
"IL13_IL13RA2","Monocytes","Stromal Cells","0"
"IL13_IL13RA2","NK Cell","Stromal Cells","0"
"IL13_IL13RA2","Stem Cells","Stromal Cells","0"
"IL13_IL13RA2","Stromal Cells","Stromal Cells","0"
"IL13_IL13RA2","T Cell","Stromal Cells","0"
"IL13_IL13RA2","Basophils","T Cell","0.03"
"IL13_IL13RA2","Mast Cells","T Cell","0.01"
"IL11_IL11RA1_IL6ST","Stromal Cells","ab T Cell","0.02"
"IL11_IL11RA1_IL6ST","ab T Cell","Dendritic cells","0"
"IL11_IL11RA1_IL6ST","B Cell","Dendritic cells","0"
"IL11_IL11RA1_IL6ST","Basophils","Dendritic cells","0.01"
"IL11_IL11RA1_IL6ST","Dendritic cells","Dendritic cells","0.01"
"IL11_IL11RA1_IL6ST","Eosinophil","Dendritic cells","0"
"IL11_IL11RA1_IL6ST","gd T cells","Dendritic cells","0.01"
"IL11_IL11RA1_IL6ST","Granulocytes","Dendritic cells","0.01"
"IL11_IL11RA1_IL6ST","Innate Lymphocytes","Dendritic cells","0"
"IL11_IL11RA1_IL6ST","Macrophage","Dendritic cells","0"
"IL11_IL11RA1_IL6ST","Mast Cells","Dendritic cells","0"
"IL11_IL11RA1_IL6ST","NK Cell","Dendritic cells","0"
"IL11_IL11RA1_IL6ST","Stem Cells","Dendritic cells","0"
"IL11_IL11RA1_IL6ST","Stromal Cells","Dendritic cells","0"
"IL11_IL11RA1_IL6ST","T Cell","Dendritic cells","0.01"
"IL11_IL11RA1_IL6ST","Stem Cells","gd T cells","0.02"
"IL11_IL11RA1_IL6ST","Stromal Cells","gd T cells","0"
"IL11_IL11RA1_IL6ST","ab T Cell","Macrophage","0"
"IL11_IL11RA1_IL6ST","B Cell","Macrophage","0"
"IL11_IL11RA1_IL6ST","Basophils","Macrophage","0.02"
"IL11_IL11RA1_IL6ST","Dendritic cells","Macrophage","0"
"IL11_IL11RA1_IL6ST","Eosinophil","Macrophage","0.02"
"IL11_IL11RA1_IL6ST","gd T cells","Macrophage","0"
"IL11_IL11RA1_IL6ST","Granulocytes","Macrophage","0"
"IL11_IL11RA1_IL6ST","Innate Lymphocytes","Macrophage","0"
"IL11_IL11RA1_IL6ST","Macrophage","Macrophage","0"
"IL11_IL11RA1_IL6ST","Mast Cells","Macrophage","0"
"IL11_IL11RA1_IL6ST","Monocytes","Macrophage","0.04"
"IL11_IL11RA1_IL6ST","NK Cell","Macrophage","0"
"IL11_IL11RA1_IL6ST","Stem Cells","Macrophage","0"
"IL11_IL11RA1_IL6ST","Stromal Cells","Macrophage","0"
"IL11_IL11RA1_IL6ST","T Cell","Macrophage","0"
"IL11_IL11RA1_IL6ST","Stromal Cells","Mast Cells","0.02"
"IL11_IL11RA1_IL6ST","Stromal Cells","Monocytes","0.04"
"IL11_IL11RA1_IL6ST","ab T Cell","Stem Cells","0"
"IL11_IL11RA1_IL6ST","B Cell","Stem Cells","0.01"
"IL11_IL11RA1_IL6ST","Basophils","Stem Cells","0.01"
"IL11_IL11RA1_IL6ST","Dendritic cells","Stem Cells","0.03"
"IL11_IL11RA1_IL6ST","Eosinophil","Stem Cells","0.04"
"IL11_IL11RA1_IL6ST","Granulocytes","Stem Cells","0.03"
"IL11_IL11RA1_IL6ST","Innate Lymphocytes","Stem Cells","0.01"
"IL11_IL11RA1_IL6ST","Macrophage","Stem Cells","0.02"
"IL11_IL11RA1_IL6ST","Mast Cells","Stem Cells","0.03"
"IL11_IL11RA1_IL6ST","NK Cell","Stem Cells","0"
"IL11_IL11RA1_IL6ST","Stem Cells","Stem Cells","0"
"IL11_IL11RA1_IL6ST","Stromal Cells","Stem Cells","0"
"IL11_IL11RA1_IL6ST","ab T Cell","Stromal Cells","0"
"IL11_IL11RA1_IL6ST","B Cell","Stromal Cells","0"
"IL11_IL11RA1_IL6ST","Basophils","Stromal Cells","0"
"IL11_IL11RA1_IL6ST","Dendritic cells","Stromal Cells","0"
"IL11_IL11RA1_IL6ST","Eosinophil","Stromal Cells","0"
"IL11_IL11RA1_IL6ST","gd T cells","Stromal Cells","0"
"IL11_IL11RA1_IL6ST","Granulocytes","Stromal Cells","0"
"IL11_IL11RA1_IL6ST","Innate Lymphocytes","Stromal Cells","0"
"IL11_IL11RA1_IL6ST","Macrophage","Stromal Cells","0"
"IL11_IL11RA1_IL6ST","Mast Cells","Stromal Cells","0"
"IL11_IL11RA1_IL6ST","Monocytes","Stromal Cells","0"
"IL11_IL11RA1_IL6ST","NK Cell","Stromal Cells","0"
"IL11_IL11RA1_IL6ST","Stem Cells","Stromal Cells","0"
"IL11_IL11RA1_IL6ST","Stromal Cells","Stromal Cells","0"
"IL11_IL11RA1_IL6ST","T Cell","Stromal Cells","0"
"IL11_IL11RA1_IL6ST","Stem Cells","T Cell","0.03"
"IL11_IL11RA1_IL6ST","Stromal Cells","T Cell","0.02"
"IL11_IL11RA2_IL6ST","Stem Cells","ab T Cell","0"
"IL11_IL11RA2_IL6ST","Stromal Cells","ab T Cell","0"
"IL11_IL11RA2_IL6ST","ab T Cell","Dendritic cells","0.01"
"IL11_IL11RA2_IL6ST","B Cell","Dendritic cells","0"
"IL11_IL11RA2_IL6ST","Basophils","Dendritic cells","0.01"
"IL11_IL11RA2_IL6ST","Dendritic cells","Dendritic cells","0.02"
"IL11_IL11RA2_IL6ST","Eosinophil","Dendritic cells","0.02"
"IL11_IL11RA2_IL6ST","gd T cells","Dendritic cells","0.02"
"IL11_IL11RA2_IL6ST","Granulocytes","Dendritic cells","0.03"
"IL11_IL11RA2_IL6ST","Innate Lymphocytes","Dendritic cells","0"
"IL11_IL11RA2_IL6ST","Macrophage","Dendritic cells","0"
"IL11_IL11RA2_IL6ST","Mast Cells","Dendritic cells","0"
"IL11_IL11RA2_IL6ST","NK Cell","Dendritic cells","0"
"IL11_IL11RA2_IL6ST","Stem Cells","Dendritic cells","0"
"IL11_IL11RA2_IL6ST","Stromal Cells","Dendritic cells","0"
"IL11_IL11RA2_IL6ST","T Cell","Dendritic cells","0.02"
"IL11_IL11RA2_IL6ST","ab T Cell","gd T cells","0.02"
"IL11_IL11RA2_IL6ST","B Cell","gd T cells","0.02"
"IL11_IL11RA2_IL6ST","Eosinophil","gd T cells","0.04"
"IL11_IL11RA2_IL6ST","Innate Lymphocytes","gd T cells","0"
"IL11_IL11RA2_IL6ST","Macrophage","gd T cells","0.02"
"IL11_IL11RA2_IL6ST","NK Cell","gd T cells","0.01"
"IL11_IL11RA2_IL6ST","Stem Cells","gd T cells","0"
"IL11_IL11RA2_IL6ST","Stromal Cells","gd T cells","0"
"IL11_IL11RA2_IL6ST","T Cell","gd T cells","0.03"
"IL11_IL11RA2_IL6ST","Innate Lymphocytes","Macrophage","0.01"
"IL11_IL11RA2_IL6ST","NK Cell","Macrophage","0.04"
"IL11_IL11RA2_IL6ST","Stem Cells","Macrophage","0"
"IL11_IL11RA2_IL6ST","Stromal Cells","Macrophage","0"
"IL11_IL11RA2_IL6ST","Basophils","Monocytes","0.02"
"IL11_IL11RA2_IL6ST","Stem Cells","Monocytes","0.01"
"IL11_IL11RA2_IL6ST","Stromal Cells","Monocytes","0"
"IL11_IL11RA2_IL6ST","Stromal Cells","Stem Cells","0.03"
"IL11_IL11RA2_IL6ST","ab T Cell","Stromal Cells","0"
"IL11_IL11RA2_IL6ST","B Cell","Stromal Cells","0"
"IL11_IL11RA2_IL6ST","Basophils","Stromal Cells","0"
"IL11_IL11RA2_IL6ST","Dendritic cells","Stromal Cells","0"
"IL11_IL11RA2_IL6ST","Eosinophil","Stromal Cells","0"
"IL11_IL11RA2_IL6ST","gd T cells","Stromal Cells","0"
"IL11_IL11RA2_IL6ST","Granulocytes","Stromal Cells","0"
"IL11_IL11RA2_IL6ST","Innate Lymphocytes","Stromal Cells","0"
"IL11_IL11RA2_IL6ST","Macrophage","Stromal Cells","0"
"IL11_IL11RA2_IL6ST","Mast Cells","Stromal Cells","0"
"IL11_IL11RA2_IL6ST","Monocytes","Stromal Cells","0.03"
"IL11_IL11RA2_IL6ST","NK Cell","Stromal Cells","0"
"IL11_IL11RA2_IL6ST","Stem Cells","Stromal Cells","0"
"IL11_IL11RA2_IL6ST","Stromal Cells","Stromal Cells","0"
"IL11_IL11RA2_IL6ST","T Cell","Stromal Cells","0"
"IL11_IL11RA2_IL6ST","ab T Cell","T Cell","0.02"
"IL11_IL11RA2_IL6ST","B Cell","T Cell","0.02"
"IL11_IL11RA2_IL6ST","Basophils","T Cell","0.04"
"IL11_IL11RA2_IL6ST","Dendritic cells","T Cell","0.03"
"IL11_IL11RA2_IL6ST","Innate Lymphocytes","T Cell","0"
"IL11_IL11RA2_IL6ST","Macrophage","T Cell","0.03"
"IL11_IL11RA2_IL6ST","Mast Cells","T Cell","0.02"
"IL11_IL11RA2_IL6ST","NK Cell","T Cell","0"
"IL11_IL11RA2_IL6ST","Stem Cells","T Cell","0"
"IL11_IL11RA2_IL6ST","Stromal Cells","T Cell","0"
"IL11_IL11RA2_IL6ST","T Cell","T Cell","0.03"
"IL31_IL31RA_OSMR","Eosinophil","ab T Cell","0.04"
"IL31_IL31RA_OSMR","Stromal Cells","ab T Cell","0.02"
"IL31_IL31RA_OSMR","ab T Cell","Dendritic cells","0.01"
"IL31_IL31RA_OSMR","B Cell","Dendritic cells","0.01"
"IL31_IL31RA_OSMR","Basophils","Dendritic cells","0.04"
"IL31_IL31RA_OSMR","Dendritic cells","Dendritic cells","0.01"
"IL31_IL31RA_OSMR","Eosinophil","Dendritic cells","0.01"
"IL31_IL31RA_OSMR","gd T cells","Dendritic cells","0.01"
"IL31_IL31RA_OSMR","Granulocytes","Dendritic cells","0.01"
"IL31_IL31RA_OSMR","Innate Lymphocytes","Dendritic cells","0.01"
"IL31_IL31RA_OSMR","Macrophage","Dendritic cells","0.01"
"IL31_IL31RA_OSMR","Mast Cells","Dendritic cells","0.01"
"IL31_IL31RA_OSMR","Monocytes","Dendritic cells","0.01"
"IL31_IL31RA_OSMR","NK Cell","Dendritic cells","0.01"
"IL31_IL31RA_OSMR","Stem Cells","Dendritic cells","0.01"
"IL31_IL31RA_OSMR","Stromal Cells","Dendritic cells","0.01"
"IL31_IL31RA_OSMR","T Cell","Dendritic cells","0.01"
"IL31_IL31RA_OSMR","Monocytes","Eosinophil","0.04"
"IL31_IL31RA_OSMR","Stromal Cells","Eosinophil","0.03"
"IL31_IL31RA_OSMR","ab T Cell","gd T cells","0.04"
"IL31_IL31RA_OSMR","B Cell","gd T cells","0.04"
"IL31_IL31RA_OSMR","Dendritic cells","gd T cells","0.04"
"IL31_IL31RA_OSMR","Eosinophil","gd T cells","0.03"
"IL31_IL31RA_OSMR","gd T cells","gd T cells","0.04"
"IL31_IL31RA_OSMR","Granulocytes","gd T cells","0.04"
"IL31_IL31RA_OSMR","Innate Lymphocytes","gd T cells","0.04"
"IL31_IL31RA_OSMR","Macrophage","gd T cells","0.04"
"IL31_IL31RA_OSMR","Mast Cells","gd T cells","0.04"
"IL31_IL31RA_OSMR","Monocytes","gd T cells","0.04"
"IL31_IL31RA_OSMR","NK Cell","gd T cells","0.04"
"IL31_IL31RA_OSMR","Stem Cells","gd T cells","0.04"
"IL31_IL31RA_OSMR","Stromal Cells","gd T cells","0.02"
"IL31_IL31RA_OSMR","T Cell","gd T cells","0.04"
"IL31_IL31RA_OSMR","ab T Cell","Monocytes","0.03"
"IL31_IL31RA_OSMR","B Cell","Monocytes","0.03"
"IL31_IL31RA_OSMR","Dendritic cells","Monocytes","0.03"
"IL31_IL31RA_OSMR","Eosinophil","Monocytes","0.02"
"IL31_IL31RA_OSMR","gd T cells","Monocytes","0.03"
"IL31_IL31RA_OSMR","Granulocytes","Monocytes","0.03"
"IL31_IL31RA_OSMR","Innate Lymphocytes","Monocytes","0.03"
"IL31_IL31RA_OSMR","Macrophage","Monocytes","0.03"
"IL31_IL31RA_OSMR","Mast Cells","Monocytes","0.03"
"IL31_IL31RA_OSMR","Monocytes","Monocytes","0.01"
"IL31_IL31RA_OSMR","NK Cell","Monocytes","0.03"
"IL31_IL31RA_OSMR","Stem Cells","Monocytes","0.03"
"IL31_IL31RA_OSMR","Stromal Cells","Monocytes","0.02"
"IL31_IL31RA_OSMR","T Cell","Monocytes","0.03"
"IL31_IL31RA_OSMR","Monocytes","Stem Cells","0.03"
"IL31_IL31RA_OSMR","ab T Cell","Stromal Cells","0"
"IL31_IL31RA_OSMR","B Cell","Stromal Cells","0"
"IL31_IL31RA_OSMR","Basophils","Stromal Cells","0"
"IL31_IL31RA_OSMR","Dendritic cells","Stromal Cells","0"
"IL31_IL31RA_OSMR","Eosinophil","Stromal Cells","0"
"IL31_IL31RA_OSMR","gd T cells","Stromal Cells","0"
"IL31_IL31RA_OSMR","Granulocytes","Stromal Cells","0"
"IL31_IL31RA_OSMR","Innate Lymphocytes","Stromal Cells","0"
"IL31_IL31RA_OSMR","Macrophage","Stromal Cells","0"
"IL31_IL31RA_OSMR","Mast Cells","Stromal Cells","0"
"IL31_IL31RA_OSMR","Monocytes","Stromal Cells","0"
"IL31_IL31RA_OSMR","NK Cell","Stromal Cells","0"
"IL31_IL31RA_OSMR","Stem Cells","Stromal Cells","0"
"IL31_IL31RA_OSMR","Stromal Cells","Stromal Cells","0"
"IL31_IL31RA_OSMR","T Cell","Stromal Cells","0"
"CLCF1_CNTFR_LIFR","ab T Cell","Dendritic cells","0"
"CLCF1_CNTFR_LIFR","B Cell","Dendritic cells","0"
"CLCF1_CNTFR_LIFR","Dendritic cells","Dendritic cells","0"
"CLCF1_CNTFR_LIFR","Eosinophil","Dendritic cells","0.01"
"CLCF1_CNTFR_LIFR","gd T cells","Dendritic cells","0"
"CLCF1_CNTFR_LIFR","Innate Lymphocytes","Dendritic cells","0"
"CLCF1_CNTFR_LIFR","NK Cell","Dendritic cells","0"
"CLCF1_CNTFR_LIFR","T Cell","Dendritic cells","0"
"CLCF1_CNTFR_LIFR","ab T Cell","Macrophage","0"
"CLCF1_CNTFR_LIFR","B Cell","Macrophage","0"
"CLCF1_CNTFR_LIFR","Dendritic cells","Macrophage","0.01"
"CLCF1_CNTFR_LIFR","Eosinophil","Macrophage","0"
"CLCF1_CNTFR_LIFR","gd T cells","Macrophage","0"
"CLCF1_CNTFR_LIFR","Innate Lymphocytes","Macrophage","0"
"CLCF1_CNTFR_LIFR","NK Cell","Macrophage","0"
"CLCF1_CNTFR_LIFR","T Cell","Macrophage","0"
"CLCF1_CNTFR_LIFR","ab T Cell","Monocytes","0.02"
"CLCF1_CNTFR_LIFR","B Cell","Monocytes","0.04"
"CLCF1_CNTFR_LIFR","gd T cells","Monocytes","0.01"
"CLCF1_CNTFR_LIFR","Innate Lymphocytes","Monocytes","0.02"
"CLCF1_CNTFR_LIFR","NK Cell","Monocytes","0.04"
"CLCF1_CNTFR_LIFR","T Cell","Monocytes","0.03"
"CLCF1_CNTFR_LIFR","ab T Cell","Stromal Cells","0"
"CLCF1_CNTFR_LIFR","B Cell","Stromal Cells","0"
"CLCF1_CNTFR_LIFR","Basophils","Stromal Cells","0"
"CLCF1_CNTFR_LIFR","Dendritic cells","Stromal Cells","0"
"CLCF1_CNTFR_LIFR","Eosinophil","Stromal Cells","0"
"CLCF1_CNTFR_LIFR","gd T cells","Stromal Cells","0"
"CLCF1_CNTFR_LIFR","Innate Lymphocytes","Stromal Cells","0"
"CLCF1_CNTFR_LIFR","Monocytes","Stromal Cells","0"
"CLCF1_CNTFR_LIFR","NK Cell","Stromal Cells","0"
"CLCF1_CNTFR_LIFR","Stem Cells","Stromal Cells","0"
"CLCF1_CNTFR_LIFR","Stromal Cells","Stromal Cells","0"
"CLCF1_CNTFR_LIFR","T Cell","Stromal Cells","0"
"IL19_IL20RA_IL20RB","Dendritic cells","ab T Cell","0.04"
"IL19_IL20RA_IL20RB","Eosinophil","ab T Cell","0.01"
"IL19_IL20RA_IL20RB","gd T cells","ab T Cell","0.04"
"IL19_IL20RA_IL20RB","Granulocytes","ab T Cell","0.01"
"IL19_IL20RA_IL20RB","Eosinophil","B Cell","0.03"
"IL19_IL20RA_IL20RB","Eosinophil","Eosinophil","0.02"
"IL19_IL20RA_IL20RB","ab T Cell","gd T cells","0"
"IL19_IL20RA_IL20RB","B Cell","gd T cells","0"
"IL19_IL20RA_IL20RB","Basophils","gd T cells","0.04"
"IL19_IL20RA_IL20RB","Dendritic cells","gd T cells","0"
"IL19_IL20RA_IL20RB","Eosinophil","gd T cells","0"
"IL19_IL20RA_IL20RB","gd T cells","gd T cells","0"
"IL19_IL20RA_IL20RB","Granulocytes","gd T cells","0"
"IL19_IL20RA_IL20RB","Innate Lymphocytes","gd T cells","0"
"IL19_IL20RA_IL20RB","Macrophage","gd T cells","0"
"IL19_IL20RA_IL20RB","Mast Cells","gd T cells","0.02"
"IL19_IL20RA_IL20RB","Monocytes","gd T cells","0.02"
"IL19_IL20RA_IL20RB","NK Cell","gd T cells","0"
"IL19_IL20RA_IL20RB","Stem Cells","gd T cells","0"
"IL19_IL20RA_IL20RB","Stromal Cells","gd T cells","0.01"
"IL19_IL20RA_IL20RB","T Cell","gd T cells","0"
"IL19_IL20RA_IL20RB","Eosinophil","Granulocytes","0"
"IL19_IL20RA_IL20RB","Granulocytes","Granulocytes","0.02"
"IL19_IL20RA_IL20RB","ab T Cell","Innate Lymphocytes","0.01"
"IL19_IL20RA_IL20RB","B Cell","Innate Lymphocytes","0.01"
"IL19_IL20RA_IL20RB","Dendritic cells","Innate Lymphocytes","0.01"
"IL19_IL20RA_IL20RB","Eosinophil","Innate Lymphocytes","0"
"IL19_IL20RA_IL20RB","gd T cells","Innate Lymphocytes","0"
"IL19_IL20RA_IL20RB","Granulocytes","Innate Lymphocytes","0"
"IL19_IL20RA_IL20RB","Innate Lymphocytes","Innate Lymphocytes","0.01"
"IL19_IL20RA_IL20RB","Macrophage","Innate Lymphocytes","0.01"
"IL19_IL20RA_IL20RB","Mast Cells","Innate Lymphocytes","0.03"
"IL19_IL20RA_IL20RB","Monocytes","Innate Lymphocytes","0.04"
"IL19_IL20RA_IL20RB","NK Cell","Innate Lymphocytes","0.01"
"IL19_IL20RA_IL20RB","Stem Cells","Innate Lymphocytes","0.01"
"IL19_IL20RA_IL20RB","Stromal Cells","Innate Lymphocytes","0.02"
"IL19_IL20RA_IL20RB","T Cell","Innate Lymphocytes","0.01"
"IL19_IL20RA_IL20RB","Eosinophil","Macrophage","0.01"
"IL19_IL20RA_IL20RB","Granulocytes","Macrophage","0.02"
"IL19_IL20RA_IL20RB","Eosinophil","Mast Cells","0.01"
"IL19_IL20RA_IL20RB","ab T Cell","NK Cell","0"
"IL19_IL20RA_IL20RB","B Cell","NK Cell","0"
"IL19_IL20RA_IL20RB","Basophils","NK Cell","0.04"
"IL19_IL20RA_IL20RB","Dendritic cells","NK Cell","0"
"IL19_IL20RA_IL20RB","Eosinophil","NK Cell","0"
"IL19_IL20RA_IL20RB","gd T cells","NK Cell","0"
"IL19_IL20RA_IL20RB","Granulocytes","NK Cell","0"
"IL19_IL20RA_IL20RB","Innate Lymphocytes","NK Cell","0"
"IL19_IL20RA_IL20RB","Macrophage","NK Cell","0"
"IL19_IL20RA_IL20RB","Mast Cells","NK Cell","0.01"
"IL19_IL20RA_IL20RB","Monocytes","NK Cell","0.03"
"IL19_IL20RA_IL20RB","NK Cell","NK Cell","0"
"IL19_IL20RA_IL20RB","Stem Cells","NK Cell","0"
"IL19_IL20RA_IL20RB","Stromal Cells","NK Cell","0.01"
"IL19_IL20RA_IL20RB","T Cell","NK Cell","0"
"IL19_IL20RA_IL20RB","ab T Cell","Stem Cells","0"
"IL19_IL20RA_IL20RB","B Cell","Stem Cells","0"
"IL19_IL20RA_IL20RB","Basophils","Stem Cells","0.02"
"IL19_IL20RA_IL20RB","Dendritic cells","Stem Cells","0"
"IL19_IL20RA_IL20RB","Eosinophil","Stem Cells","0"
"IL19_IL20RA_IL20RB","gd T cells","Stem Cells","0"
"IL19_IL20RA_IL20RB","Granulocytes","Stem Cells","0.01"
"IL19_IL20RA_IL20RB","Innate Lymphocytes","Stem Cells","0"
"IL19_IL20RA_IL20RB","Macrophage","Stem Cells","0"
"IL19_IL20RA_IL20RB","Mast Cells","Stem Cells","0.02"
"IL19_IL20RA_IL20RB","Monocytes","Stem Cells","0.03"
"IL19_IL20RA_IL20RB","NK Cell","Stem Cells","0"
"IL19_IL20RA_IL20RB","Stem Cells","Stem Cells","0.01"
"IL19_IL20RA_IL20RB","Stromal Cells","Stem Cells","0.01"
"IL19_IL20RA_IL20RB","T Cell","Stem Cells","0"
"IL19_IL20RA_IL20RB","ab T Cell","Stromal Cells","0"
"IL19_IL20RA_IL20RB","B Cell","Stromal Cells","0"
"IL19_IL20RA_IL20RB","Basophils","Stromal Cells","0.04"
"IL19_IL20RA_IL20RB","Dendritic cells","Stromal Cells","0"
"IL19_IL20RA_IL20RB","Eosinophil","Stromal Cells","0"
"IL19_IL20RA_IL20RB","gd T cells","Stromal Cells","0"
"IL19_IL20RA_IL20RB","Granulocytes","Stromal Cells","0"
"IL19_IL20RA_IL20RB","Innate Lymphocytes","Stromal Cells","0"
"IL19_IL20RA_IL20RB","Macrophage","Stromal Cells","0"
"IL19_IL20RA_IL20RB","Mast Cells","Stromal Cells","0.01"
"IL19_IL20RA_IL20RB","Monocytes","Stromal Cells","0.03"
"IL19_IL20RA_IL20RB","NK Cell","Stromal Cells","0"
"IL19_IL20RA_IL20RB","Stem Cells","Stromal Cells","0"
"IL19_IL20RA_IL20RB","Stromal Cells","Stromal Cells","0.01"
"IL19_IL20RA_IL20RB","T Cell","Stromal Cells","0"
"IL20_IL20RA_IL20RB","Granulocytes","ab T Cell","0"
"IL20_IL20RA_IL20RB","ab T Cell","gd T cells","0"
"IL20_IL20RA_IL20RB","B Cell","gd T cells","0"
"IL20_IL20RA_IL20RB","Basophils","gd T cells","0.01"
"IL20_IL20RA_IL20RB","Dendritic cells","gd T cells","0"
"IL20_IL20RA_IL20RB","Eosinophil","gd T cells","0"
"IL20_IL20RA_IL20RB","gd T cells","gd T cells","0"
"IL20_IL20RA_IL20RB","Granulocytes","gd T cells","0"
"IL20_IL20RA_IL20RB","Innate Lymphocytes","gd T cells","0"
